Location_Type,Sampling_Area,Site_Number,Collection_Date,Collection_Time,Vegetation_Species,Cones_Present,Stem_Height,Stem_DBH,Crown_Class,Health_Status,Damage_Mode,Trunk_Wound,Crown_Remaining,Leaves_Remaining,Terrain_Aspect,Photo_Tag,Photo_Tree,Tree_Notes
forest,CRBU: Upper Upper (UU),1665,6/23/2025,10:40:00,Pinaceae-Abies lasiocarpa,No,26.6,42.2,C: Codominant,S: standing,Other (make observations in notes field),1 = a small wound less than dbh x dbh in area,90,95,360,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_932759210685a189697a33.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_711735653685a18975b637.jpg,"Small Vertical crack at bottom, and pitching out"
forest,CRBU: Upper Upper (UU),1664,6/23/2025,10:34:00,Pinaceae-Abies lasiocarpa,No,18.4,39.1,C: Codominant,S: standing,NA,1 = a small wound less than dbh x dbh in area,100,100,190,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1257836920685a18921d5ae.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1021214681685a18929f39d.jpg,NA
forest,CRBU: Upper Upper (UU),1663,6/23/2025,10:23:00,Pinaceae-Abies lasiocarpa,No,18.7,49.8,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,165,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1728880326685a188c8cda9.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_881082557685a188dab303.jpg,NA
forest,CRBU: Upper Upper (UU),1662,6/23/2025,10:16:00,Pinaceae-Pseudotsuga menziessii,Yes,22.4,41.3,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,98,190,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_649225257685a1887ea315.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_39636681685a188844cc2.jpg,NA
forest,CRBU: Upper Upper (UU),1661,6/23/2025,10:12:00,Pinaceae-Pinus contorta,Yes,22.6,53.7,C: Codominant,S: standing,NA,0 = no visible trunk wound,95,90,140,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_611040795685a188363269.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1768818715685a1883b523c.jpg,NA
forest,CRBU: Upper Upper (UU),1660,6/23/2025,10:02:00,Pinaceae-Pseudotsuga menziessii,Yes,13.4,122.5,C: Codominant,S: standing,NA,3 = large wound where either greater than 50% of the living length or greater than 50% of the basal,100,100,140,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1496433629685a187d5a6c2.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_2022088769685a187f9fdc4.jpg,NA
forest,CRBU: Upper Upper (UU),1659,6/23/2025,9:51:00,Pinaceae-Abies lasiocarpa,No,14.3,39.9,C: Codominant,S: standing,(% red): percentage of reddish-brown needles occupying the remaining canopy,0 = no visible trunk wound,100,75,210,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1679704074685a187935571.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1138895440685a18797ee15.jpg,20%
forest,CRBU: Upper Upper (UU),1658,6/23/2025,9:45:00,Pinaceae-Pinus contorta,Yes,17.8,44,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,210,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_768281209685a1874cee94.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_472563348685a18751b89b.jpg,NA
forest,CRBU: Upper Upper (UU),1657,6/23/2025,9:32:00,Pinaceae-Pseudotsuga menziessii,Yes,22.6,59.1,D: Dominant,L: leaning,"Bark beetle: boreholes, “popcorn” sap blisters, galleries in cambium, Impacted by deadfall",3 = large wound where either greater than 50% of the living length or greater than 50% of the basal,70,100,180,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_2113890650685a18701efbd.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1585052486685a1870774e5.jpg,NA
NA,CRBU: Upper Upper (UU),1656,6/23/2025,9:32:00,Pinaceae-Pseudotsuga menziessii,Yes,19.2,53,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,190,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1085375370685a1869a9654.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1924157912685a186b8623a.jpg,NA
forest,ALMO: One Mile Upper (OU),1655,6/18/2025,13:07:00,Salicaceae-Populus tremuloides,NA,16.7,22.5,I: Intermediate,S: standing,NA,0 = no visible trunk wound,100,98,100,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_15998086016855ab31bf722.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_2421746036855ab33bcfd4.jpg,NA
forest,ALMO: One Mile Upper (OU),1654,6/18/2025,12:57:00,Salicaceae-Populus tremuloides,NA,16.5,42.2,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,65,130,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_16514343816855ab27eac9c.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_13412772626855ab2837761.jpg,NA
forest,ALMO: One Mile Upper (OU),1653,6/18/2025,12:49:00,Salicaceae-Populus tremuloides,NA,24,38.7,C: Codominant,S: standing,NA,1 = a small wound less than dbh x dbh in area,100,85,130,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1517289826855ab2489477.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_13124872496855ab24b7e6c.jpg,NA
forest,ALMO: One Mile Upper (OU),1652,6/18/2025,11:34:00,Salicaceae-Populus tremuloides,NA,14.8,13.9,I: Intermediate,S: standing,NA,0 = no visible trunk wound,100,60,228,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_2385837606855ab210d1e5.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_14179194076855ab214ed1b.jpg,NA
forest,ALMO: One Mile Upper (OU),1651,6/18/2025,11:28:00,Pinaceae-Pinus contorta,Yes,16,37,D: Dominant,S: standing,NA,0 = no visible trunk wound,100,100,327,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_18839430656855ab1d49070.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_17756710166855ab1d8568f.jpg,NA
forest,ALMO: One Mile Upper (OU),1650,6/18/2025,11:19:00,Pinaceae-Abies lasiocarpa,No,20,28.6,I: Intermediate,S: standing,(% red): percentage of reddish-brown needles occupying the remaining canopy,0 = no visible trunk wound,100,60,220,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_14058432386855ab196fa7b.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_17189054406855ab19adf4e.jpg,%red ~ 10%
forest,ALMO: One Mile Upper (OU),1649,6/18/2025,11:11:00,Pinaceae-Picea engelmannii,Yes,30,43.7,D: Dominant,S: standing,NA,0 = no visible trunk wound,100,95,93,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_11773461136855ab1398fc6.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_10495462726855ab13e8b0a.jpg,NA
forest,ALMO: One Mile Upper (OU),1648,6/18/2025,11:02:00,Pinaceae-Picea engelmannii,Yes,25.2,31.7,D: Dominant,S: standing,NA,0 = no visible trunk wound,100,95,105,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_13610532896855ab0e87612.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_8893803956855ab0f9f01a.jpg,NA
forest,ALMO: One Mile Upper (OU),1647,6/18/2025,10:55:00,Pinaceae-Abies lasiocarpa,Yes,20.3,31.2,D: Dominant,S: standing,NA,0 = no visible trunk wound,100,98,186,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_6654497276855ab0aa1cf4.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_14330754866855ab0af0764.jpg,NA
forest,ALMO: One Mile Upper (OU),1646,6/18/2025,10:50:00,Pinaceae-Picea engelmannii,No,20.2,30.5,C: Codominant,S: standing,Brooming: thick branchlet growth that can be response to mistletoe or other agents,0 = no visible trunk wound,100,85,198,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_4254089176855ab0709f24.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_11058119136855ab075301d.jpg,NA
forest,ALMO: One Mile Upper (OU),1645,6/18/2025,10:40:00,Pinaceae-Pinus contorta,Yes,26.2,36,C: Codominant,S: standing,"Bark beetle: boreholes, “popcorn” sap blisters, galleries in cambium",0 = no visible trunk wound,98,90,337,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_13165310816855ab01b8459.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_5811989716855ab027e9bc.jpg,NA
forest,ALMO: One Mile Upper (OU),1644,6/18/2025,10:09:00,Salicaceae-Populus tremuloides,NA,13.6,28.4,I: Intermediate,S: standing,NA,2 = medium wound greater than dbh x dbh in area but less than 50% of the living length or penetratin,100,85,100,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_120464307668541d41d7e5c.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_208040051268541d4220ef7.jpg,NA
forest,ALMO: One Mile Upper (OU),1643,6/18/2025,10:01:00,Salicaceae-Populus tremuloides,NA,11.7,19.4,I: Intermediate,S: standing,NA,0 = no visible trunk wound,100,80,325,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_49294923468541d3da1b49.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_199342980568541d3de8a14.jpg,NA
forest,ALMO: One Mile Upper (OU),1642,6/18/2025,9:53:00,Pinaceae-Picea engelmannii,No,20,39.3,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,99,70,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_187601365568541d38a59be.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_57744768068541d399c868.jpg,NA
forest,ALMO: One Mile Upper (OU),1641,6/18/2025,9:45:00,Pinaceae-Pinus contorta,Yes,22.4,44.6,D: Dominant,S: standing,NA,0 = no visible trunk wound,100,98,30,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_55529662768541d2142493.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_39402216768541d2186a74.jpg,NA
forest,ALMO: One Mile Upper (OU),1640,6/18/2025,9:39:00,Pinaceae-Pinus contorta,Yes,17.9,51.1,D: Dominant,S: standing,"Bark beetle: boreholes, “popcorn” sap blisters, galleries in cambium",1 = a small wound less than dbh x dbh in area,97,94,20,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_162182466868541d1b8dce3.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_78615729668541d1d605a8.jpg,NA
forest,ALMO: Spring Creek (SC),1639,6/16/2025,12:50:00,Pinaceae-Pinus contorta,Yes,13.6,33.6,D: Dominant,S: standing,NA,1 = a small wound less than dbh x dbh in area,95,90,275,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_15126530776850a445b2751.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_17482120026850a4460b9f9.jpg,NA
forest,ALMO: Spring Creek (SC),1638,6/16/2025,12:46:00,Pinaceae-Pinus ponderosa,Yes,36.2,59,D: Dominant,S: standing,NA,0 = no visible trunk wound,99,95,19,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_11340950746850a43dba333.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_830813416850a43e26e2d.jpg,NA
forest,ALMO: Spring Creek (SC),1637,6/16/2025,12:36:00,Pinaceae-Pinus ponderosa,Yes,15.5,58.1,D: Dominant,S: standing,NA,0 = no visible trunk wound,99,90,66,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_11885412106850a439a1e7a.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_10664489396850a43a01ec9.jpg,NA
forest,ALMO: Spring Creek (SC),1636,6/16/2025,12:31:00,Pinaceae-Pinus contorta,Yes,14.5,31.1,D: Dominant,S: standing,NA,1 = a small wound less than dbh x dbh in area,95,90,195,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_13665258886850a435a8484.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_2018391546850a435eb511.jpg,NA
forest,ALMO: Spring Creek (SC),1635,6/16/2025,12:24:00,Salicaceae-Populus tremuloides,NA,5.5,5.2,S: Suppressed,S: standing,NA,0 = no visible trunk wound,100,95,150,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_15056551276850a42c502ff.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_15348393496850a42d7116d.jpg,NA
forest,ALMO: Spring Creek (SC),1634,6/16/2025,12:14:00,Pinaceae-Pseudotsuga menziessii,Yes,20.5,47.3,D: Dominant,S: standing,NA,0 = no visible trunk wound,99,90,150,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_7563978006850a42823821.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_14804346656850a42864532.jpg,NA
forest,ALMO: Spring Creek (SC),1633,6/16/2025,12:08:00,Pinaceae-Pseudotsuga menziessii,Yes,14.4,43.3,D: Dominant,S: standing,NA,0 = no visible trunk wound,100,95,127,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_16510116686850a423ab787.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_9057116316850a424019c1.jpg,NA
forest,ALMO: Spring Creek (SC),1632,6/16/2025,11:54:00,Pinaceae-Pinus contorta,Yes,18.4,36.5,D: Dominant,S: standing,NA,1 = a small wound less than dbh x dbh in area,99,90,140,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_20619724906850a41f72298.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_3766264286850a41facf76.jpg,NA
forest,ALMO: Spring Creek (SC),1631,6/16/2025,11:42:00,Salicaceae-Populus tremuloides,NA,23.4,39.2,C: Codominant,S: standing,NA,1 = a small wound less than dbh x dbh in area,100,95,285,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_21049918716850a41acfa8f.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_13426705816850a41b666c6.jpg,Lab sample missing.
forest,ALMO: Spring Creek (SC),1630,6/16/2025,11:30:00,Pinaceae-Picea engelmannii,Yes,36,71,C: Codominant,S: standing,NA,0 = no visible trunk wound,99,60,0,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1227464836850a415b0a5b.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_15823749886850a415e5d06.jpg,NA
forest,ALMO: Spring Creek (SC),1629,6/16/2025,11:03:00,Pinaceae-Picea engelmannii,Yes,30,72.3,D: Dominant,S: standing,NA,0 = no visible trunk wound,99,55,160,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_3082541886850a4111675a.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_9178267126850a41147a83.jpg,NA
forest,ALMO: Spring Creek (SC),1628,6/16/2025,10:57:00,Salicaceae-Populus tremuloides,NA,36,50.9,C: Codominant,S: standing,NA,0 = no visible trunk wound,98,50,315,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1183467176850a40cb8714.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_18087536376850a40cf0f3c.jpg,Lab sample missing.
forest,ALMO: Spring Creek (SC),1627,6/16/2025,10:39:00,Salicaceae-Populus tremuloides,NA,13.2,22.6,I: Intermediate,S: standing,NA,0 = no visible trunk wound,100,85,177,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_20369739116850a4078accf.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_15067891496850a407dab5a.jpg,NA
forest,ALMO: Almont Triangle North (AN),1626,6/15/2025,11:06:00,Salicaceae-Populus tremuloides,NA,12.8,28.6,I: Intermediate,S: standing,"Fungus or other disease: visible fungal fruiting bodies on stem (e.g., aspen canker), clumps of dead",0 = no visible trunk wound,100,75,24,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_2095487443684f91d3217ba.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_729619774684f91d374a95.jpg,NA
forest,ALMO: Almont Triangle North (AN),1625,6/15/2025,11:00:00,Salicaceae-Populus tremuloides,NA,14.5,28.7,I: Intermediate,S: standing,NA,0 = no visible trunk wound,95,90,190,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1182584363684f91ceda78a.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_2024321358684f91cf461d7.jpg,NA
forest,ALMO: Almont Triangle North (AN),1624,6/15/2025,10:56:00,Salicaceae-Populus tremuloides,NA,11.1,19.6,S: Suppressed,S: standing,NA,0 = no visible trunk wound,98,85,140,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_385901786684f91c9702ca.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1098200840684f91c9a9405.jpg,NA
forest,ALMO: Almont Triangle North (AN),1623,6/15/2025,10:51:00,Salicaceae-Populus tremuloides,NA,12,22,I: Intermediate,S: standing,NA,0 = no visible trunk wound,100,80,150,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1076730111684f91c47f70f.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1891184336684f91c4dc957.jpg,NA
forest,ALMO: Almont Triangle North (AN),1622,6/15/2025,10:45:00,Salicaceae-Populus tremuloides,NA,16.6,41,C: Codominant,S: standing,NA,0 = no visible trunk wound,98,95,295,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_2019138103684f91b7547c4.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_307601614684f91b7beb9b.jpg,NA
forest,ALMO: Almont Triangle North (AN),1621,6/15/2025,10:35:00,Salicaceae-Populus tremuloides,NA,17.3,30.8,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,95,24,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_2030242414684f91b2ccb8d.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1019036971684f91b314ed0.jpg,NA
forest,ALMO: Almont Triangle North (AN),1620,6/15/2025,10:25:00,Pinaceae-Pseudotsuga menziessii,No,21.5,67.3,D: Dominant,S: standing,NA,0 = no visible trunk wound,95,93,115,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_217877371684f91abc0e49.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_805837127684f91ac0ed49.jpg,NA
forest,ALMO: Almont Triangle North (AN),1619,6/15/2025,10:16:00,Pinaceae-Abies lasiocarpa,No,21,39.1,C: Codominant,S: standing,Breakage: main stem break (e.g. from wind or another tree impact),1 = a small wound less than dbh x dbh in area,100,99,200,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_251204588684f91a82ae20.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_65688711684f91a865dd4.jpg,NA
forest,ALMO: Almont Triangle North (AN),1618,6/15/2025,10:08:00,Pinaceae-Pinus contorta,Yes,21,36.2,D: Dominant,S: standing,"Bark beetle: boreholes, “popcorn” sap blisters, galleries in cambium",0 = no visible trunk wound,100,97,145,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_694902028684f91a4701ae.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1816925083684f91a4b6fe3.jpg,NA
forest,ALMO: Almont Triangle North (AN),1617,6/15/2025,9:54:00,Pinaceae-Pseudotsuga menziessii,No,24,64.1,D: Dominant,S: standing,NA,0 = no visible trunk wound,98,95,160,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_2096556696684f91a0cc7ee.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1967221444684f91a112ca1.jpg,NA
forest,ALMO: Almont Triangle North (AN),1616,6/15/2025,9:49:00,Pinaceae-Pseudotsuga menziessii,Yes,24.5,57.9,D: Dominant,"S: standing, L: leaning",NA,2 = medium wound greater than dbh x dbh in area but less than 50% of the living length or penetratin,98,85,3,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_341900362684f919d1b75b.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1086902866684f919d53e9c.jpg,NA
forest,ALMO: Almont Triangle North (AN),1615,6/15/2025,9:41:00,Pinaceae-Pseudotsuga menziessii,Yes,18,32.4,C: Codominant,S: standing,(% red): percentage of reddish-brown needles occupying the remaining canopy,0 = no visible trunk wound,98,80,0,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1181251511684f9198403df.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_648936551684f91987562f.jpg,%red ~ 5%
forest,ALMO: Almont Triangle South (AS),1614,6/14/2025,12:47:00,Salicaceae-Populus tremuloides,NA,9.3,15.3,S: Suppressed,S: standing,"Bark beetle: boreholes, “popcorn” sap blisters, galleries in cambium, Fungus or other disease: visible fungal fruiting bodies on stem (e.g., aspen canker), clumps of dead",1 = a small wound less than dbh x dbh in area,100,95,317,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_653593382684e416a23db5.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_112042392684e416aad649.jpg,NA
forest,ALMO: Almont Triangle South (AS),1613,6/14/2025,12:40:00,Salicaceae-Populus tremuloides,NA,9.4,17.4,I: Intermediate,S: standing,"Fungus or other disease: visible fungal fruiting bodies on stem (e.g., aspen canker), clumps of dead",1 = a small wound less than dbh x dbh in area,95,85,288,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_588431512684e4165b9ea4.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1856062063684e41663dda6.jpg,NA
forest,ALMO: Almont Triangle South (AS),1612,6/14/2025,11:34:00,Pinaceae-Abies lasiocarpa,NA,20.9,43.4,D: Dominant,S: standing,NA,0 = no visible trunk wound,100,95,135,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_456952605684e41622d9f4.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1670765545684e4162737cf.jpg,NA
forest,ALMO: Almont Triangle South (AS),1611,6/14/2025,11:22:00,Pinaceae-Pseudotsuga menziessii,NA,20.5,53.9,D: Dominant,"S: standing, L: leaning",NA,0 = no visible trunk wound,100,95,135,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_948845228684e415da9d9e.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1910276587684e415e5be3c.jpg,NA
